TERM	CRN	SUBJ	CRSE	SECT	INSTR_TYPE	DAYS	START_TIME	END_TIME	ROOM_CAP
Fall	31245	COMP	1805	A3	TUT	W	1235	1325	78
Winter	11176	COMP	1805	A3	TUT	M	1235	1325	56
Fall	31246	COMP	1805	B	LEC	WF	835	955	331
Winter	11177	COMP	1805	B	LEC	TR	1135	1255	204
Fall	31247	COMP	1805	B1	TUT	T	1335	1425	134
Winter	11178	COMP	1805	B1	TUT	R	1635	1725	67
Fall	31248	COMP	1805	B2	TUT	W	1035	1125	92
Winter	11179	COMP	1805	B2	TUT	F	1635	1725	96
Fall	31249	COMP	1805	B3	TUT				
Winter	11180	COMP	1805	B3	TUT	T	1435	1525	84
Fall	31250	COMP	1805	C	LEC	WF	1135	1255	204
Winter	11181	COMP	1805	C	LEC				9000
Fall	31251	COMP	1805	C1	TUT	R	1635	1725	80
Winter	11182	COMP	1805	C1	TUT	M	1635	1725	96
Fall	31252	COMP	1805	C2	TUT	T	1335	1425	78
Winter	11183	COMP	1805	C2	TUT	T	1635	1725	96
Fall	31253	COMP	1805	C3	TUT	T	835	925	78
Fall	31254	COMP	1910	A	PRC				
Winter	11184	COMP	1910	A	PRC				
Fall	31255	COMP	1911	A	PRC				
Winter	11185	COMP	1911	A	PRC				
Fall	31256	COMP	2108	A	LEC	TR	1005	1125	120
Winter	11186	COMP	2108	A	LEC	TR	1605	1725	285
Winter	11187	COMP	2109	A	LEC	MW	1135	1255	96
Fall	31257	COMP	2401	A	LEC	MW	1005	1125	236
Winter	11188	COMP	2401	A	LEC	MW	1305	1425	9000
Fall	31258	COMP	2401	A1	TUT	W	1135	1255	78
Winter	11189	COMP	2401	A1	TUT	T	1135	1255	9000
Fall	31259	COMP	2401	A2	TUT	T	1605	1725	78
Winter	11190	COMP	2401	A2	TUT	R	1435	1555	9000
Fall	31260	COMP	2401	A3	TUT	R	1305	1425	78
Winter	11191	COMP	2401	A3	TUT	W	1005	1125	9000
Fall	31261	COMP	2401	B	LEC	TR	1605	1725	9000
Winter	11192	COMP	2401	B	LEC	MW	1605	1725	9000
Fall	31262	COMP	2401	B1	TUT	M	1435	1555	9000
Winter	11193	COMP	2401	B1	TUT	F	1305	1425	9000
Fall	31263	COMP	2401	B2	TUT	R	1305	1425	9000
Winter	11194	COMP	2401	B2	TUT	F	835	955	9000
Fall	31264	COMP	2401	B3	TUT	F	1135	1255	9000
Fall	31265	COMP	2401	C	LEC	WF	1435	1555	9000
Fall	31266	COMP	2401	C1	TUT	R	835	955	9000
Fall	31267	COMP	2401	C2	TUT	M	1305	1425	9000
Fall	31268	COMP	2401	C3	TUT	T	1135	1255	9000
Fall	31269	COMP	2401	D	LEC	TR	1435	1555	151
Fall	31270	COMP	2401	D1	TUT	M	1005	1125	84
Fall	31271	COMP	2401	D2	TUT	W	1605	1725	84
Fall	31272	COMP	2402	A	LEC	MW	1605	1725	386
Winter	11195	COMP	2402	A	LEC	TR	1135	1255	236
Fall	31273	COMP	2402	B	LEC				9000
Winter	11196	COMP	2402	B	LEC	TR	835	955	204
Fall	31274	COMP	2402	C	LEC	WF	1305	1425	386
Fall	31275	COMP	2404	A	LEC	WF	1435	1555	236
Winter	11197	COMP	2404	A	LEC	MW	1605	1725	285
Fall	31276	COMP	2404	A1	TUT	F	1135	1255	96
Winter	11198	COMP	2404	A1	TUT	F	1305	1425	84
Fall	31277	COMP	2404	A2	TUT	M	1605	1725	96
Winter	11199	COMP	2404	A2	TUT	W	1435	1555	84
Fall	31278	COMP	2404	A3	TUT	R	1005	1125	97
Winter	11200	COMP	2404	A3	TUT	M	1435	1555	96
Fall	31279	COMP	2404	B	LEC	MW	1605	1725	204
Winter	11201	COMP	2404	B	LEC	MW	1305	1425	236
Fall	31280	COMP	2404	B1	TUT	M	1435	1555	96
Winter	11202	COMP	2404	B1	TUT	R	1605	1725	96
Fall	31281	COMP	2404	B2	TUT	W	1435	1555	84
Winter	11203	COMP	2404	B2	TUT	W	1005	1125	84
Fall	31282	COMP	2404	B3	TUT	R	1305	1425	98
Winter	11204	COMP	2404	B3	TUT	F	1305	1425	96
Winter	11205	COMP	2404	C	LEC	TR	835	955	189
Winter	11206	COMP	2404	C1	TUT	W	1135	1255	79
Winter	11207	COMP	2404	C2	TUT	R	1605	1725	96
Fall	31283	COMP	2406	A	LEC				9000
Winter	11208	COMP	2406	A	LEC	TR	1135	1255	9000
Fall	31284	COMP	2406	A1	TUT	R	1435	1555	96
Winter	11209	COMP	2406	A1	TUT				9000
Fall	31285	COMP	2406	A2	TUT	R	1605	1725	96
Winter	11210	COMP	2406	A2	TUT				9000
Fall	31286	COMP	2406	A3	TUT	T	1305	1425	84
Winter	11211	COMP	2406	A3	TUT				9000
Fall	31287	COMP	2406	A4	TUT	M	1135	1255	115
Fall	31288	COMP	2406	B	LEC	TR	1135	1255	9000
Winter	11212	COMP	2406	B	LEC	MW	1005	1125	9000
Fall	31289	COMP	2406	B1	TUT	F	1435	1555	84
Winter	11213	COMP	2406	B1	TUT				9000
Fall	31290	COMP	2406	B2	TUT	F	1605	1725	96
Winter	11214	COMP	2406	B2	TUT				9000
Fall	31291	COMP	2406	B3	TUT	M	1305	1425	84
Winter	11215	COMP	2406	B3	TUT				9000
Fall	31292	COMP	2406	B4	TUT	F	1135	1255	84
Winter	11216	COMP	2501	A	LEC	MW	1435	1555	102
Winter	11217	COMP	2501	A1	TUT	T	1005	1125	25
Winter	11218	COMP	2501	A2	TUT	F	835	955	25
Winter	11219	COMP	2501	A3	TUT	M	1135	1255	25
Winter	11220	COMP	2501	A4	TUT	T	835	955	25
Winter	11221	COMP	2501	A5	TUT	M	1305	1425	25
Fall	31293	COMP	2801	A	LAB	TR	935	1125	9000
Fall	31294	COMP	2804	A	LEC	WF	1605	1725	348
Winter	11222	COMP	2804	A	LEC	WF	1435	1555	393
Fall	31295	COMP	2804	B	LEC	MW	1005	1125	386
Winter	11223	COMP	2804	B	LEC	MW	1635	1755	393
Fall	31296	COMP	2910	A	PRC				
Winter	11224	COMP	2910	A	PRC				
Fall	31297	COMP	2911	A	PRC				
Winter	11225	COMP	2911	A	PRC				
Fall	31298	COMP	3000	A	LEC	TR	1605	1725	348
Winter	11226	COMP	3000	A	LEC	MW	1135	1255	331
Fall	31299	COMP	3000	A1	TUT	F	835	955	41
Winter	11227	COMP	3000	A1	TUT	F	1605	1725	96
Fall	31300	COMP	3000	A2	TUT	M	1305	1425	41
Winter	11228	COMP	3000	A2	TUT	F	1135	1255	96
Fall	31301	COMP	3000	A3	TUT	T	1005	1125	48
Winter	11229	COMP	3000	A3	TUT	R	1135	1255	96
Fall	31302	COMP	3000	A4	TUT	W	1305	1425	41
Fall	31303	COMP	3000	B	LEC	TR	835	955	154
Winter	11230	COMP	3000	B	LEC				9000
Fall	31304	COMP	3000	B1	TUT	F	1435	1555	52
Winter	11231	COMP	3000	B1	TUT	F	1005	1125	80
Fall	31305	COMP	3000	B2	TUT	M	1305	1425	40
Winter	11232	COMP	3000	B2	TUT	R	1305	1425	96
Fall	31306	COMP	3000	B3	TUT	F	1135	1255	40
Winter	11233	COMP	3000	B3	TUT	F	1435	1555	96
Fall	31307	COMP	3000	B4	TUT	W	1005	1125	52
Winter	11234	COMP	3002	A	LEC	M	1805	2055	97
Fall	31308	COMP	3004	A	LEC	WF	1305	1425	192
Winter	11235	COMP	3004	A	LEC	MW	1305	1425	331
Fall	31309	COMP	3004	B	LEC	TR	1005	1125	9000
Winter	11236	COMP	3004	B	LEC	TR	1005	1125	9000
Fall	31310	COMP	3005	A	LEC	R	1805	2055	9000
Winter	11237	COMP	3005	A	LEC	MW	1005	1125	348
Fall	31311	COMP	3005	B	LEC	MW	1605	1725	9000
Winter	11238	COMP	3005	B	LEC	MW	1435	1555	285
Fall	31312	COMP	3007	A	LEC	MW	835	955	192
Winter	11239	COMP	3007	A	LEC	TR	835	955	285
Winter	11240	COMP	3007	B	LEC	TR	1305	1425	285
Fall	31313	COMP	3008	A	LEC	TR	1135	1255	154
Winter	11241	COMP	3008	A	LEC	TR	1435	1555	348
Fall	35916	COMP	3009	A	LEC	MW	1435	1555	120
Winter	11242	COMP	3009	A	LEC				
Fall	35917	COMP	3009	A1	LAB				
Winter	11243	COMP	3009	A1	LAB				
Fall	31314	COMP	3105	A	LEC	MW	1005	1125	192
Fall	31315	COMP	3106	A	LEC	TR	1135	1255	204
Fall	31316	COMP	3203	A	LEC	TR	1435	1555	192
Fall	31317	COMP	3203	A1	TUT	M	1805	1925	154
Winter	11244	COMP	3308	A	LEC	F	935	1125	79
Winter	11245	COMP	3308	A01	OTH	F	1135	1425	66
Fall	31318	COMP	3501	A	LEC	MW	1805	1925	52
Fall	31319	COMP	3801	A	LEC	WF	835	955	52
Fall	31320	COMP	3803	A	LEC	WF	1135	1255	67
Fall	31321	COMP	3804	A	LEC	MW	1435	1555	9000
Winter	11246	COMP	3804	A	LEC	TR	835	955	331
Fall	31322	COMP	3804	A1	TUT	F	835	955	9000
Winter	11247	COMP	3804	A1	TUT	F	1005	1125	331
Fall	31323	COMP	3804	B	LEC	TR	1305	1425	9000
Winter	11248	COMP	3804	B	LEC	MW	1005	1125	285
Fall	31324	COMP	3804	B1	TUT	F	1005	1125	9000
Winter	11249	COMP	3804	B1	TUT	F	1005	1125	386
Fall	31325	COMP	3805	A	LEC	MW	1135	1255	47
Fall	31326	COMP	3805	A1	TUT	M	1335	1425	47
Fall	31327	COMP	3910	A	PRC				
Winter	11250	COMP	3910	A	PRC				
Fall	31328	COMP	3911	A	PRC				
Winter	11251	COMP	3911	A	PRC				
Fall	31329	COMP	3999	A	WRK				
Winter	11252	COMP	3999	A	WRK				
Fall	31330	COMP	4001	A	LEC	R	1435	1725	148
Fall	31331	COMP	4004	A	LEC	MW	1305	1425	9000
Fall	31332	COMP	4010	A	LEC	TR	835	955	192
Winter	11253	COMP	4102	A	LEC	WF	1435	1555	204
Winter	11254	COMP	4107	B	LEC	MW	1005	1125	236
Fall	31333	COMP	4108	A	LEC	WF	1135	1255	108
Winter	11255	COMP	4108	B	LEC	TR	1605	1725	98
Fall	31334	COMP	4114	A	LEC	T	1435	1725	108
Winter	11256	COMP	4202	A	LEC	MW	1135	1255	9000
Winter	11257	COMP	4203	A	LEC				
Winter	11258	COMP	4308	A	LEC	W	1135	1255	31
Winter	11259	COMP	4308	A01	WKS	M	1135	1255	48
Winter	11260	COMP	4501	A	LEC	TR	1135	1255	58
Winter	11261	COMP	4602	A	LEC	MW	1135	1325	94
Fall	31335	COMP	4701	A	LEC	MW	1735	1855	66
Fall	31336	COMP	4803	A	LEC	WF	835	955	42
Fall	31337	COMP	4804	A	LEC	WF	1435	1555	83
Winter	11262	COMP	4806	A	LEC	MW	1605	1725	52
Winter	11263	COMP	4900	A	LAB	M	1435	1725	96
Fall	31338	COMP	4900	B	OTH	TR	1305	1425	40
Winter	11264	COMP	4900	C	LEC	MW	1805	1925	52
Fall	31339	COMP	4900	D	LAB	WF	1135	1255	51
Winter	15445	COMP	4900	D	LEC	TR	1305	1425	41
Fall	31340	COMP	4900	E	OTH	MW	1135	1255	42
Winter	11265	COMP	4900	E	LEC	WF	835	955	108
Fall	31341	COMP	4900	F	LEC				
Winter	11266	COMP	4900	F	OTH	TR	1005	1125	40
Fall	31342	COMP	4900	G	LEC	W	1435	1725	42
Winter	11267	COMP	4900	G	OTH	TR	1305	1425	51
Winter	15658	COMP	4900	H	OTH	TR	1135	1255	9000
Fall	35913	COMP	4900	J	LEC	R	1435	1725	52
Fall	35914	COMP	4900	K	LEC	W	835	1125	56
Winter	11268	COMP	4900	U	LAB	R	1135	1425	54
Winter	11269	COMP	4900	W	LAB	R	1135	1425	148
Winter	11270	COMP	4900	X	LAB	R	1135	1425	94
Fall	31343	COMP	4901	A	DIR				
Winter	11271	COMP	4901	A	DIR				
Fall	31344	COMP	4905	A	IND				
Winter	11272	COMP	4905	A	IND				
Fall	31345	COMP	4906	A	REP				
Winter	11273	COMP	4906	A	REP				
Fall	31346	COMP	4906	B	REP				
Winter	11274	COMP	4906	C	REP				
Fall	31347	COMP	4910	A	PRC				
Winter	11275	COMP	4910	A	PRC				
Fall	31348	COMP	4911	A	PRC				
Winter	11276	COMP	4911	A	PRC				
Fall	31381	COMS	1001	A	LEC	F	1135	1325	331
Fall	31382	COMS	1001	A01	GRP	F	1335	1425	25
Fall	31383	COMS	1001	A02	GRP	F	1335	1425	25
Fall	31384	COMS	1001	A03	GRP	F	1335	1425	58
Fall	31385	COMS	1001	A04	GRP	F	1335	1425	40
Fall	31386	COMS	1001	A05	GRP	F	1335	1425	40
Fall	31387	COMS	1001	A06	GRP	F	1435	1525	40
Fall	31388	COMS	1001	A07	GRP	F	1435	1525	42
Fall	31389	COMS	1001	A08	GRP	F	1435	1525	42
Fall	31390	COMS	1001	A09	GRP	F	1435	1525	58
Fall	31391	COMS	1001	A10	GRP	F	1435	1525	51
Winter	11312	COMS	1001	B	LEC	F	935	1125	348
Winter	11313	COMS	1001	B01	GRP	F	1135	1225	42
Winter	11314	COMS	1001	B02	GRP	F	1135	1225	31
Winter	11315	COMS	1001	B03	GRP	F	1135	1225	28
Winter	11316	COMS	1001	B04	GRP	F	1235	1325	42
Winter	11317	COMS	1001	B05	GRP	F	1235	1325	42
Winter	11318	COMS	1001	B06	GRP	F	1235	1325	28
Winter	15583	COMS	1001	B07	GRP	F	1135	1225	27
Winter	15584	COMS	1001	B08	GRP	F	1235	1325	31
Winter	15642	COMS	1001	B09	GRP	F	1135	1225	31
Fall	31392	COMS	1002	A	LEC	M	1135	1325	192
Fall	31393	COMS	1002	A01	GRP	M	1335	1425	51
Fall	31394	COMS	1002	A02	GRP	M	1335	1425	42
Fall	31395	COMS	1002	A03	GRP	M	1335	1425	67
Fall	31396	COMS	1002	A04	GRP	M	1435	1525	31
Fall	31397	COMS	1002	A05	GRP	M	1435	1525	35
Fall	31398	COMS	1002	A06	GRP	M	1435	1525	25
Winter	11319	COMS	1002	B	LEC	T	835	1025	444
Winter	11320	COMS	1002	B01	GRP	T	1035	1125	48
Winter	11321	COMS	1002	B02	GRP	T	1035	1125	25
Winter	11322	COMS	1002	B03	GRP	T	1035	1125	79
Winter	11323	COMS	1002	B04	GRP	T	1035	1125	80
Winter	11324	COMS	1002	B05	GRP	T	1035	1125	34
Winter	11325	COMS	1002	B06	GRP	T	1135	1225	40
Winter	11326	COMS	1002	B07	GRP	T	1135	1225	32
Winter	11327	COMS	1002	B08	GRP	T	1135	1225	27
Winter	11328	COMS	1002	B09	GRP	T	1135	1225	48
Winter	11329	COMS	1002	B10	GRP	T	1135	1225	27
Fall	31399	COMS	1003	A	LEC	R	1135	1325	59
Fall	31400	COMS	1003	A01	TUT	R	1335	1425	32
Fall	31401	COMS	1003	A02	TUT	R	1435	1525	52
Winter	11330	COMS	1003	B	LEC	M	935	1125	66
Winter	11331	COMS	1003	B01	TUT	M	1135	1225	52
Winter	11332	COMS	1003	B02	TUT	M	1235	1325	52
Fall	31402	COMS	2003	A	LEC	M	835	1025	98
Fall	31403	COMS	2003	A01	GRP	M	1035	1125	79
Fall	31404	COMS	2003	A02	GRP	M	1035	1125	42
Fall	31405	COMS	2003	A03	GRP	M	1135	1225	42
Fall	31406	COMS	2003	A04	GRP	M	1135	1225	18
Winter	11333	COMS	2003	B	LEC	F	1135	1325	102
Winter	11334	COMS	2003	B01	GRP	F	1335	1425	52
Winter	11335	COMS	2003	B02	GRP	F	1335	1425	42
Winter	11336	COMS	2003	B03	GRP	F	1435	1525	25
Winter	11337	COMS	2003	B04	GRP	F	1435	1525	25
Fall	31407	COMS	2004	A	LEC	T	1135	1325	134
Fall	31408	COMS	2004	A01	LAB	T	1335	1425	40
Fall	31409	COMS	2004	A02	LAB	T	1335	1425	25
Fall	31410	COMS	2004	A03	LAB	T	1435	1525	25
Fall	31411	COMS	2004	A04	LAB	T	1435	1525	25
Winter	11338	COMS	2004	B	LEC	T	835	1025	9000
Winter	11339	COMS	2004	B01	LAB	T	1035	1125	9000
Winter	11340	COMS	2004	B02	LAB	T	1035	1125	9000
Winter	11341	COMS	2004	B03	LAB	T	1135	1225	9000
Winter	11342	COMS	2004	B04	LAB	T	1135	1225	9000
Fall	31412	COMS	2200	A	LEC	M	1805	2055	204
Winter	11343	COMS	2300	A	LEC	F	835	1125	92
Winter	11344	COMS	2400	A	LEC	T	1435	1725	134
Fall	31413	COMS	2501	A	LEC	T	1805	2055	236
Fall	31414	COMS	2504	A	LEC	WF	835	955	9000
Fall	31415	COMS	2600	A	LEC	F	1435	1725	97
Winter	11345	COMS	2700	A	LEC	F	835	1125	9000
Fall	31416	COMS	3001	A	LEC	T	1435	1625	97
Fall	35795	COMS	3001	A01	LAB	T	1635	1725	25
Fall	35796	COMS	3001	A02	LAB	T	1635	1725	25
Fall	35797	COMS	3001	A03	LAB				
Fall	35798	COMS	3001	A04	LAB				
Fall	35799	COMS	3001	A05	LAB	T	1735	1825	25
Fall	35800	COMS	3001	A06	LAB	T	1735	1825	25
Fall	35801	COMS	3001	A07	LAB				
Fall	35802	COMS	3001	A08	LAB				
Winter	11346	COMS	3001	B	LEC	T	835	1125	9000
Fall	31417	COMS	3002	A	LEC	F	1135	1425	94
Fall	35789	COMS	3002	A01	GRP				
Fall	35790	COMS	3002	A02	GRP				
Fall	35791	COMS	3002	A03	GRP				
Fall	35792	COMS	3002	A04	GRP				
Winter	11347	COMS	3002	B	LEC	F	1135	1425	98
Winter	15481	COMS	3002	B01	GRP				
Winter	15482	COMS	3002	B02	GRP				
Winter	15483	COMS	3002	B03	GRP				
Winter	15484	COMS	3002	B04	GRP				
Fall	31418	COMS	3003	A	LEC	W	1435	1725	58
Winter	11348	COMS	3003	B	LEC	M	1435	1725	58
Fall	31419	COMS	3100	A	LEC	T	1435	1725	66
Fall	31420	COMS	3108	A	LEC	M	835	1125	78
Fall	31421	COMS	3109	A	LEC	R	835	1125	58
Fall	31422	COMS	3302	A	LEC	R	1135	1425	58
Fall	31423	COMS	3308	A	LEC	M	1135	1425	9000
Winter	11349	COMS	3310	A	LEC	M	1805	2055	58
Fall	31424	COMS	3400	A	LEC	W	1435	1725	58
Winter	11350	COMS	3401	A	LEC	R	1435	1725	9000
Winter	11351	COMS	3403	A	LEC	R	835	1125	58
Winter	11352	COMS	3406	A	LEC	F	1135	1425	57
Fall	31425	COMS	3410	A	LEC	R	1805	2055	58
Winter	11353	COMS	3411	A	LEC	T	1135	1425	66
Winter	11354	COMS	3412	A	LEC				
Fall	31426	COMS	3500	A	LEC	W	1235	1425	115
Fall	31427	COMS	3500	A01	GRP	W	1435	1525	41
Fall	31428	COMS	3500	A02	GRP	W	1435	1525	66
Fall	31429	COMS	3500	A03	GRP	W	1535	1625	41
Fall	31430	COMS	3500	A04	GRP	W	1535	1625	47
Winter	11355	COMS	3500	B	LEC	W	1135	1425	9000
Winter	11356	COMS	3500	B01	GRP	W	1435	1525	9000
Winter	11357	COMS	3500	B02	GRP	W	1435	1525	9000
Winter	11358	COMS	3500	B03	GRP	W	1535	1625	9000
Winter	15464	COMS	3500	B04	GRP	W	1535	1625	9000
Winter	11359	COMS	3600	B	WKS	W	835	1125	42
Fall	31431	COMS	3999	A	WRK				
Winter	11360	COMS	3999	A	WRK				
Winter	11361	COMS	4001	A	SEM	F	1135	1425	42
Fall	31432	COMS	4002	A	SEM	W	835	1125	54
Fall	31433	COMS	4311	A	LEC	T	1435	1725	31
Fall	31434	COMS	4312	A	LEC	R	1435	1725	42
Fall	31435	COMS	4313	A	LEC	F	1135	1425	56
Winter	11362	COMS	4316	A	LEC	W	1135	1425	35
Fall	31436	COMS	4317	A	LEC	R	1435	1725	54
Winter	11363	COMS	4401	A	LEC	R	835	1125	42
Winter	11364	COMS	4403	A	LEC	R	1435	1725	9000
Winter	11365	COMS	4405	A	LEC	T	835	1125	51
Fall	31437	COMS	4406	A	LEC	T	1805	2055	30
Winter	11366	COMS	4408	A	LEC	F	835	1125	39
Winter	11367	COMS	4411	A	LEC	T	1135	1425	34
Fall	35776	COMS	4412	A	LEC	W	835	1125	40
Fall	31438	COMS	4501	A	WKS	W	1135	1425	42
Winter	11368	COMS	4501	B	WKS	W	835	1125	27
Fall	31439	COMS	4502	A	WKS	M	1805	2055	31
Winter	11369	COMS	4503	A	WKS				
Fall	31440	COMS	4504	A	WKS	T	1135	1425	30
Winter	11370	COMS	4505	A	WKS	T	1435	1725	9000
Winter	11371	COMS	4506	A	WKS	R	1135	1425	27
Fall	31441	COMS	4507	A	WKS	M	1135	1425	39
Fall	31442	COMS	4602	A	LEC	R	1135	1425	58
Fall	31443	COMS	4603	A	LEC	W	1435	1725	9000
Winter	11372	COMS	4604	A	LEC	W	1135	1425	52
Fall	31444	COMS	4605	A	LEC	T	835	1125	9000
Winter	11373	COMS	4606	A	LEC	R	835	1125	40
Winter	11374	COMS	4607	A	LEC	M	1135	1425	52
Winter	11375	COMS	4608	A	LEC	M	1805	2055	42
Fall	31445	COMS	4800	A	LEC	W	1305	1555	34
Fall	31446	COMS	4800	B	LEC	T	835	1125	35
Fall	31447	COMS	4908	A	RES				
Winter	11376	COMS	4908	A	RES				
Fall	31460	COOP	1000	A	OTH				
Winter	11391	COOP	1000	G	OTH				
Fall	31461	CRCJ	1000	A	LEC	R	835	1025	444
Fall	31462	CRCJ	1000	A01	TUT	M	1235	1325	34
Fall	31463	CRCJ	1000	A02	TUT	W	835	925	39
Fall	31464	CRCJ	1000	A03	TUT	W	1635	1725	30
Fall	31465	CRCJ	1000	A04	TUT	T	835	925	39
Fall	31466	CRCJ	1000	A05	TUT	M	935	1025	32
Fall	31467	CRCJ	1000	A06	TUT	T	1635	1725	39
Fall	31468	CRCJ	1000	A07	TUT				
Fall	31469	CRCJ	1000	A08	TUT				
Fall	31470	CRCJ	1000	B	LEC				9000
Winter	11392	CRCJ	1000	C	LEC	W	1435	1625	331
Winter	11393	CRCJ	1000	C01	TUT	M	1035	1125	32
Winter	11394	CRCJ	1000	C02	TUT	M	935	1025	31
Winter	11395	CRCJ	1000	C03	TUT	M	1335	1425	39
Winter	11396	CRCJ	1000	C04	TUT	W	835	925	39
Winter	11397	CRCJ	1000	C05	TUT	R	1635	1725	32
Winter	11398	CRCJ	1000	C06	TUT	M	1435	1525	36
Winter	11399	CRCJ	1000	C07	TUT	W	1635	1725	32
Winter	11400	CRCJ	1000	C08	TUT	R	1335	1425	39
Winter	11401	CRCJ	1000	D	LEC				9000
Fall	31471	CRCJ	2100	A	LEC	R	1135	1425	108
Fall	31472	CRCJ	2100	B	LEC	T	835	1125	9000
Winter	11402	CRCJ	2100	C	LEC	T	1135	1425	108
Winter	11403	CRCJ	2100	D	LEC	R	835	1125	9000
Fall	31473	CRCJ	2200	A	LEC	M	1135	1425	9000
Winter	11404	CRCJ	2200	C	LEC	M	1135	1425	9000
Winter	11405	CRCJ	2200	D	LEC	F	835	1125	148
Winter	11406	CRCJ	2400	A	LEC	R	1435	1725	151
Fall	31474	CRCJ	3001	A	LEC	M	1805	2055	115
Winter	11407	CRCJ	3001	B	LEC	W	835	1125	9000
Fall	31475	CRCJ	3002	A	LEC	W	835	1125	66
Fall	31476	CRCJ	3002	B	LEC	R	835	1125	48
Winter	11408	CRCJ	3002	C	LEC	T	1435	1725	9000
Winter	11409	CRCJ	3002	D	LEC	M	1135	1425	9000
Winter	11410	CRCJ	3100	A	SEM	R	835	1125	66
Fall	31477	CRCJ	3110	A	LEC	R	1435	1725	77
Fall	31478	CRCJ	3200	A	SEM				9000
Fall	31479	CRCJ	3201	A	LEC	R	1435	1725	9000
Winter	11411	CRCJ	3201	B	LEC				
Winter	11412	CRCJ	3202	A	LEC	W	1805	2055	151
Winter	11413	CRCJ	3400	A	LEC	T	835	1125	69
Fall	31480	CRCJ	3901	A	SEM	T	835	1125	94
Winter	11414	CRCJ	3901	A	SEM	T	835	1125	94
Fall	31481	CRCJ	3902	A	SEM				
Winter	11415	CRCJ	3902	A	SEM				
Fall	31482	CRCJ	4001	A	SEM	T	835	1125	56
Winter	11416	CRCJ	4001	B	SEM	T	835	1125	31
Fall	31483	CRCJ	4002	A	SEM				9000
Winter	11417	CRCJ	4002	B	SEM	R	835	1125	54
Winter	11418	CRCJ	4100	A	SEM	R	1435	1725	9000
Winter	11419	CRCJ	4120	A	SEM	R	1435	1725	9000
Fall	31484	CRCJ	4200	A	SEM	W	835	1125	47
Fall	31485	CRCJ	4400	A	SEM	M	1435	1725	56
Fall	31486	CRCJ	4500	A	SEM	T	1135	1425	31
Fall	31487	CRCJ	4908	A	RES	T	1135	1425	25
Winter	11420	CRCJ	4908	A	RES	T	1135	1425	16
Fall	31488	CRCJ	4910	A	IND				
Winter	11421	CRCJ	4910	B	IND				
Fall	31489	CRCJ	4920	A	IND				
Winter	11422	CRCJ	4920	B	IND				
Fall	31490	CRST	2001	A	LEC	T	935	1125	189
Fall	31491	CRST	2001	A01	GRP	W	1435	1525	28
Fall	31492	CRST	2001	A02	GRP	W	1535	1625	28
Fall	31493	CRST	2001	A03	GRP	W	1635	1725	108
Winter	11423	CRST	3812	A	LEC	T	835	1125	54
Fall	31494	CRST	4001	A	SEM	F	1135	1425	97
Fall	31512	DBST	2001	A	LEC				
Winter	15440	DBST	2001	A	LEC	T	1435	1625	189
Fall	31513	DBST	2001	A01	GRP				
Winter	15441	DBST	2001	A01	GRP	F	1435	1525	58
Fall	31514	DBST	2001	A02	GRP				
Winter	15442	DBST	2001	A02	GRP	W	1235	1325	50
Fall	31515	DBST	2001	A03	GRP				
Winter	15443	DBST	2001	A03	GRP	W	1135	1225	50
Fall	31516	DBST	2001	A04	GRP				
Winter	15444	DBST	2001	A04	GRP	R	1435	1525	48
Winter	11445	DBST	3001	A	LEC	T	1135	1425	51
Fall	31517	DBST	3002	A	LEC	W	1135	1425	78
Fall	31518	DBST	3060	A	LEC				
Winter	15458	DBST	3060	A	LEC	W	1435	1725	66
Fall	31519	DBST	3304	A	LEC	T	1435	1725	42
Winter	11446	DBST	3304	A	LEC	W	1435	1725	51
Winter	15639	DBST	3812	A	LEC	R	1435	1725	27
Fall	31520	DBST	3900	A	IND				
Winter	11447	DBST	3900	A	IND				
Fall	31521	DIGH	2001	A	LEC	TR	1435	1555	9000
Winter	11448	DIGH	2002	A	LEC	WF	1305	1425	9000
Winter	11449	DIGH	2035	B	LEC	T	1135	1425	35
Fall	31522	DIGH	2200	A	LEC	M	1805	2055	204
Winter	11450	DIGH	2705	B	LEC	M	1135	1425	9000
Fall	31523	DIGH	3001	A	LEC	T	1135	1425	58
Fall	31524	DIGH	3700	A	LEC	M	1435	1525	32
Fall	31525	DIGH	3700	AF	FLM	M	1135	1425	52
Fall	31526	DIGH	3704	A	SEM	R	835	1125	9000
Fall	31527	DIGH	4002	A	SEM	W	1135	1425	28
Fall	32043	EACH	2000	A	SEM	TR	1435	1555	40
Winter	11913	EACH	4000	A	SEM	R	1435	1725	28
Fall	32064	ECON	5	A	LEC	TR	1605	1725	154
Winter	15609	ECON	5	B	LEC	F	835	1125	55
Fall	32065	ECON	1001	A	LEC	MW	1005	1125	285
Fall	32066	ECON	1001	A01	GRP	M	1135	1225	35
Fall	32067	ECON	1001	A02	GRP	M	1135	1225	52
Fall	32068	ECON	1001	A03	GRP	M	1235	1325	48
Fall	32069	ECON	1001	A04	GRP	M	1335	1425	52
Fall	32070	ECON	1001	A05	GRP	W	1435	1525	57
Fall	32071	ECON	1001	A06	GRP	W	1135	1225	34
Fall	32072	ECON	1001	A07	GRP	M	1805	1855	9000
Fall	32073	ECON	1001	A08	GRP	M	1905	1955	9000
Fall	32074	ECON	1001	B	LEC	TR	1005	1125	331
Fall	32075	ECON	1001	B01	GRP	T	1135	1225	66
